============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  F(11.4 MeV) ==> Graphite (carbon)( 1.24 um) ==============
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  517  9 .8205464E+07   1253069E-02  .2137E+04  .1442E+03   .9857381  .1660291  .0274711
T  518  9 .8101161E+07   1248322E-02  .2250E+04 -.1818E+02   .9831554  .1826980 -.0051863
T  519  9 .8144010E+07   1249858E-02  .2319E+04  .1016E+02   .9824684  .1864231  .0014846
T  520  9 .8216636E+07   1252292E-02  .2247E+04  .1019E+03   .9845494  .1742950  .0168428
T  521  9 .8085984E+07   1253230E-02  .2227E+04 -.2285E+02   .9855911  .1688817  .0094457
T  522  9 .8162621E+07   1249818E-02  .2303E+04 -.3477E+01   .9819036  .1893795  .0008670
T  523  9 .8156625E+07   1251052E-02  .2212E+04  .7968E+02   .9765552  .2138952  .0242643
T  524  9 .8097175E+07   1251478E-02  .2238E+04  .1053E+03   .9837628  .1790665  .0120839
T  525  9 .8101856E+07   1248762E-02  .2204E+04 -.6997E+02   .9846280  .1744650 -.0083462
T  526  9 .8157200E+07   1250747E-02  .2232E+04  .6987E+02   .9845902  .1743488  .0135856
T  527  9 .8140057E+07   1248232E-02  .2167E+04  .8259E+02   .9857839  .1668887  .0194483
T  528  9 .8150897E+07   1249712E-02  .2209E+04 -.1755E+02   .9855304  .1693703 -.0066026
T  529  9 .8140140E+07   1250609E-02  .2231E+04 -.2417E+03   .9843542  .1753455 -.0173456
T  530  9 .8096107E+07   1249055E-02  .2109E+04 -.8925E+02   .9861066  .1657462 -.0110470
T  531  9 .8122322E+07   1250875E-02  .2265E+04  .3085E+02   .9833825  .1814413  .0061540
T  532  9 .8142377E+07   1253391E-02  .2211E+04  .1146E+02   .9836401  .1801421  .0009720
T  533  9 .8209241E+07   1248492E-02  .2268E+04 -.5880E+02   .9812990  .1924841  .0014715
T  534  9 .8110492E+07   1249257E-02  .2193E+04 -.1857E+02   .9853236  .1704077  .0099283
T  535  9 .8166164E+07   1249856E-02  .2091E+04  .1272E+03   .9868868  .1608512  .0134683
T  536  9 .8155558E+07   1250283E-02  .2172E+04 -.2580E+02   .9853925  .1702787 -.0025853
T  537  9 .8170507E+07   1253513E-02  .2186E+04 -.5281E+02   .9853871  .1703270 -.0009503
T  538  9 .8122828E+07   1249198E-02  .2384E+04 -.6879E+02   .9794242  .2016175 -.0088663
T  539  9 .8117390E+07   1252708E-02  .2179E+04 -.3330E+02   .9860355  .1664421 -.0055710
T  540  9 .8139341E+07   1250869E-02  .2351E+04  .1587E+02   .9827981  .1846690  .0022965
T  541  9 .8065949E+07   1250378E-02  .2203E+04  .6150E+02   .9851149  .1709822  .0177114
T  542  9 .8129251E+07   1247070E-02  .2285E+04 -.2836E+01   .9819696  .1890387  .0002934
T  543  9 .8199026E+07   1250008E-02  .2341E+04  .7109E+02   .9805082  .1963432  .0072772
T  544  9 .8168343E+07   1249303E-02  .2215E+04 -.2290E+02   .9841641  .1772309 -.0031874
T  545  9 .8187576E+07   1252978E-02  .2204E+04  .1048E+02   .9838258  .1790905  .0036474
T  546  9 .8193436E+07   1252943E-02  .2250E+04  .5805E+02   .9818922  .1891858  .0098246
T  547  9 .8110084E+07   1248633E-02  .2191E+04  .1224E+02   .9858592  .1675523 -.0028120
T  548  9 .8155187E+07   1249518E-02  .2231E+04  .1821E+02   .9850175  .1724081 -.0039977
T  549  9 .8199968E+07   1252440E-02  .2212E+04  .1022E+02   .9854378  .1700252  .0019483
T  550  9 .8141448E+07   1248567E-02  .2221E+04  .3294E+02   .9834038  .1812405  .0082921
T  551  9 .8079203E+07   1248458E-02  .2313E+04 -.6149E+02   .9813705  .1920475 -.0054484
T  552  9 .8123869E+07   1250368E-02  .2189E+04  .1998E+02   .9853270  .1705685  .0060890
T  553  9 .8184322E+07   1250865E-02  .2202E+04  .1200E+02   .9843357  .1763023  .0008447
T  554  9 .8147755E+07   1251991E-02  .2128E+04 -.2458E+02   .9842914  .1763153 -.0091348
T  555  9 .8167743E+07   1252732E-02  .2285E+04  .2684E+02   .9826272  .1854991  .0058278
T  556  9 .8199071E+07   1249317E-02  .2173E+04 -.8602E+01   .9846458  .1745547 -.0018176
T  557  9 .8169041E+07   1249122E-02  .2223E+04 -.1547E+03   .9842131  .1769524 -.0035351
T  558  9 .8099494E+07   1249755E-02  .2217E+04 -.4236E+02   .9833640  .1815320 -.0064326
T  559  9 .8107638E+07   1248955E-02  .2130E+04  .5615E+02   .9878882  .1551370  .0030583
T  560  9 .8113462E+07   1252172E-02  .2190E+04  .9842E+02   .9850000  .1722048  .0109777
T  561  9 .8202462E+07   1253331E-02  .2220E+04  .5991E+01   .9841091  .1775580  .0015610
T  562  9 .8127630E+07   1250573E-02  .2240E+04 -.1689E+02   .9839143  .1786402 -.0004763
T  563  9 .8250471E+07   1251131E-02  .2186E+04  .2524E+02   .9845915  .1748599 -.0019018
T  564  9 .8177628E+07   1252809E-02  .2259E+04 -.1884E+02   .9846047  .1747945 -.0007259
T  565  9 .8139296E+07   1255940E-02  .2034E+04 -.3034E+02   .9877179  .1561174 -.0063745
T  566  9 .8226600E+07   1253905E-02  .2198E+04 -.4562E+02   .9854288  .1698716 -.0085891
T  567  9 .8142123E+07   1248635E-02  .2190E+04 -.6894E+01   .9845647  .1750175  .0010955
T  568  9 .8127899E+07   1248734E-02  .2264E+04 -.9824E+02   .9842456  .1763086 -.0132610
T  569  9 .8116919E+07   1253501E-02  .2136E+04  .8658E+02   .9860843  .1648305  .0216472
T  570  9 .8139711E+07   1252210E-02  .2120E+04 -.2471E+02   .9865545  .1632358 -.0080236
T  571  9 .8219366E+07   1256351E-02  .2240E+04 -.1872E+02   .9837485  .1794791 -.0051084
T  572  9 .8263337E+07   1253838E-02  .2122E+04 -.1041E+03   .9868408  .1608099 -.0168962
T  573  9 .8114286E+07   1247513E-02  .2278E+04  .7194E+02   .9819972  .1885937  .0106724
T  574  9 .8117026E+07   1249294E-02  .2248E+04  .1158E+03   .9821715  .1865562  .0231484
T  575  9 .8152539E+07   1254644E-02  .2109E+04 -.8960E+01   .9889927  .1479425 -.0025610
T  576  9 .8195554E+07   1249587E-02  .2244E+04 -.3371E+02   .9841480  .1773206 -.0031809
T  577  9 .8135104E+07   1255901E-02  .2120E+04 -.1979E+02   .9849252  .1729366 -.0039131
T  578  9 .8119093E+07   1247364E-02  .2228E+04 -.7548E+02   .9849302  .1726312 -.0105305
T  579  9 .8148060E+07   1254008E-02  .2085E+04  .6728E+02   .9870750  .1601774  .0051234
T  580  9 .8152150E+07   1254426E-02  .2157E+04 -.7109E+02   .9858925  .1671711 -.0083600
T  581  9 .8207959E+07   1251305E-02  .2119E+04 -.7204E+02   .9870097  .1603393 -.0101588
T  582  9 .8141347E+07   1257153E-02  .2164E+04  .6871E+01   .9847511  .1739543  .0022795
T  583  9 .8043494E+07   1253414E-02  .2185E+04 -.5220E+02   .9850226  .1721789 -.0092167
T  584  9 .8178901E+07   1251067E-02  .2190E+04  .1259E+03   .9864775  .1632038  .0150582
T  585  9 .8156989E+07   1253096E-02  .2192E+04 -.8211E+02   .9859491  .1670160 -.0031572
T  586  9 .8148231E+07   1251935E-02  .2168E+04  .6885E+02   .9852417  .1710764  .0056255
T  587  9 .8071104E+07   1251456E-02  .2187E+04  .4674E+01   .9867617  .1620234  .0070509
T  588  9 .8087620E+07   1253164E-02  .2151E+04 -.2819E+02   .9887279  .1458111  .0340052
T  589  9 .8158633E+07   1253649E-02  .2198E+04 -.8204E+01   .9851095  .1719278  .0004421
T  590  9 .8182896E+07   1250802E-02  .2084E+04  .6536E+02   .9871159  .1599652  .0036595
T  591  9 .8174264E+07   1250820E-02  .2203E+04  .7236E+01   .9852673  .1709109 -.0061470
T  592  9 .8187371E+07   1251941E-02  .2182E+04 -.3024E+02   .9863230  .1647985  .0028863
T  593  9 .8143788E+07   1250013E-02  .2212E+04  .4421E+02   .9855163  .1693748  .0083567
T  594  9 .8139106E+07   1250031E-02  .1919E+04 -.1397E+03   .9886494  .1495686 -.0142007
T  595  9 .8205640E+07   1251614E-02  .2184E+04 -.6957E+02   .9844668  .1749632 -.0145935
T  596  9 .8131217E+07   1248677E-02  .2240E+04 -.4191E+01   .9832569  .1821991  .0030713
T  597  9 .8126962E+07   1250821E-02  .2184E+04  .1479E+02   .9857731  .1680780 -.0010624
T  598  9 .8146994E+07   1252657E-02  .2243E+04 -.1961E+02   .9840664  .1777447 -.0044851
T  599  9 .8111354E+07   1247793E-02  .2336E+04 -.1157E+03   .9809399  .1923342 -.0276495
T  600  9 .8224807E+07   1248709E-02  .2270E+04  .4950E+02   .9826924  .1852444  .0003754
T  601  9 .8241975E+07   1250937E-02  .2149E+04 -.4897E+02   .9852060  .1713211 -.0042629
T  602  9 .8151665E+07   1253974E-02  .2274E+04  .4023E+02   .9843047  .1764739 -.0011290
T  603  9 .8207024E+07   1251055E-02  .2230E+04 -.5194E+02   .9838749  .1786771 -.0080453
T  604  9 .8145121E+07   1252199E-02  .2152E+04 -.2747E+02   .9861031  .1656610 -.0125326
T  605  9 .8125616E+07   1250276E-02  .1948E+04  .1118E+03   .9888562  .1475201  .0200322
T  606  9 .8122629E+07   1252901E-02  .2127E+04 -.5595E+02   .9844462  .1756744 -.0020296
T  607  9 .8102427E+07   1251887E-02  .2176E+04  .1918E+02   .9852361  .1711901 -.0019601
T  608  9 .8092930E+07   1250553E-02  .2246E+04 -.6151E+01   .9838323  .1790768 -.0023611
T  609  9 .8261644E+07   1252662E-02  .2068E+04  .1407E+03   .9884116  .1509024  .0164628
T  610  9 .8203455E+07   1249616E-02  .2167E+04  .2153E+02   .9868983  .1610003  .0105177
T  611  9 .8206759E+07   1248775E-02  .2260E+04  .1261E+02   .9835780  .1804831 -.0004130
T  612  9 .8056248E+07   1250440E-02  .2221E+04 -.1500E+03   .9825233  .1807454 -.0444873
T  613  9 .8131745E+07   1256071E-02  .2267E+04 -.2814E+02   .9837654  .1793611 -.0059411
T  614  9 .8162012E+07   1249888E-02  .2167E+04  .1986E+02   .9849438  .1728494 -.0029506
T  615  9 .8066338E+07   1252648E-02  .2175E+04 -.1446E+03   .9858960  .1662960 -.0188341
T  616  9 .8201204E+07   1250136E-02  .2057E+04 -.1961E+02   .9869744  .1608641 -.0020909
T  617  9 .8113712E+07   1250040E-02  .2217E+04 -.3329E+02   .9839284  .1784315 -.0068631
T  618  9 .8173169E+07   1250755E-02  .2075E+04 -.4631E+02   .9873759  .1581883 -.0080804
T  619  9 .8098378E+07   1255903E-02  .2123E+04  .1493E+02   .9882928  .1524269  .0065884
T  620  9 .8074090E+07   1248688E-02  .2242E+04 -.4453E+02   .9835787  .1803382 -.0071497
T  621  9 .8116652E+07   1253819E-02  .2222E+04 -.2393E+02   .9842151  .1769416 -.0034976
T  622  9 .8197651E+07   1249057E-02  .2200E+04 -.4578E+02   .9838316  .1790354  .0046522
T  623  9 .8161244E+07   1251941E-02  .2223E+04  .6085E+02   .9842237  .1754152  .0230904
T  624  9 .8183794E+07   1255588E-02  .2202E+04  .3169E+02   .9842626  .1767118  .0003703
T  625  9 .8174130E+07   1250182E-02  .2100E+04  .9804E+01   .9870487  .1604012  .0025333
T  626  9 .8151887E+07   1252755E-02  .2265E+04 -.4092E+02   .9803966  .1969721 -.0049505
T  627  9 .8214803E+07   1251066E-02  .2289E+04  .9647E+01   .9840361  .1779160  .0043471
T  628  9 .8205364E+07   1256060E-02  .2201E+04  .5953E+02   .9845708  .1743606  .0147871
T  629  9 .8132228E+07   1251491E-02  .2207E+04  .1856E+02   .9845960  .1748258 -.0025899
T  630  9 .8089739E+07   1249721E-02  .2317E+04  .6307E+02   .9821810  .1877773  .0077556
T  631  9 .8189355E+07   1250745E-02  .2156E+04  .3337E+02   .9872291  .1592807 -.0028926
T  632  9 .8126904E+07   1249629E-02  .2245E+04 -.1299E+03   .9850710  .1711661 -.0183648
T  633  9 .8122123E+07   1254421E-02  .2246E+04 -.5715E+02   .9834144  .1811140 -.0096854
T  634  9 .8170154E+07   1252193E-02  .2243E+04 -.1093E+02   .9838940  .1787524 -.0004797
T  635  9 .8188532E+07   1250521E-02  .2348E+04  .1562E+02   .9802672  .1976764 -.0004496
T  636  9 .8140921E+07   1248681E-02  .2204E+04 -.5651E+02   .9849688  .1727318 -.0003471
T  637  9 .8087458E+07   1247772E-02  .2258E+04  .6370E+01   .9843033  .1763806  .0060783
T  638  9 .8149442E+07   1255970E-02  .2239E+04 -.3561E+02   .9849917  .1725964 -.0013730
T  639  9 .8161264E+07   1256455E-02  .2212E+04  .4304E+02   .9847000  .1742424 -.0023505
T  640  9 .8153156E+07   1254815E-02  .2197E+04 -.1185E+02   .9844554  .1755416 -.0057184
T  641  9 .8170283E+07   1254690E-02  .2242E+04  .1250E+03   .9849246  .1705837  .0287167
T  642  9 .8136510E+07   1253902E-02  .2153E+04 -.1664E+03   .9862518  .1635446 -.0236748
T  643  9 .8211314E+07   1253461E-02  .2240E+04 -.3925E+02   .9843342  .1761232 -.0081688
T  644  9 .8211813E+07   1252999E-02  .2164E+04  .2553E+02   .9858031  .1678946 -.0019071
T  645  9 .8197111E+07   1250096E-02  .2239E+04 -.7522E+02   .9849295  .1727548 -.0083487
T  646  9 .8138562E+07   1247609E-02  .2219E+04 -.4509E+02   .9843313  .1763289 -.0001077
T  647  9 .8140419E+07   1252987E-02  .2238E+04  .3677E+01   .9835289  .1807359  .0023296
T  648  9 .8151663E+07   1252809E-02  .2232E+04  .7738E+02   .9837854  .1793280  .0027759
T  649  9 .8127709E+07   1253964E-02  .2176E+04  .1949E+02   .9852556  .1706687  .0119800
T  650  9 .8104838E+07   1253416E-02  .2097E+04  .4914E+02   .9856650  .1680019  .0154868
T  651  9 .8104701E+07   1250638E-02  .2223E+04  .3589E+02   .9850097  .1724657  .0033955
T  652  9 .8159727E+07   1249471E-02  .2117E+04 -.5706E+02   .9861725  .1655440 -.0076779
T  653  9 .8202005E+07   1251893E-02  .2188E+04  .2553E+02   .9843640  .1759992  .0071899
T  654  9 .8210049E+07   1256224E-02  .2160E+04  .2886E+02   .9862707  .1651236  .0020897
T  655  9 .8132362E+07   1247542E-02  .2208E+04 -.1057E+03   .9826305  .1846711 -.0182699
T  656  9 .8167521E+07   1249975E-02  .2237E+04  .9822E+01   .9847592  .1738658  .0044642
T  657  9 .8197115E+07   1249808E-02  .2193E+04 -.7393E+02   .9843254  .1760228 -.0109276
T  658  9 .8131201E+07   1250113E-02  .2204E+04 -.2839E+02   .9849353  .1729231 -.0002990
T  659  9 .8099885E+07   1252311E-02  .2157E+04 -.2095E+02   .9857440  .1679881 -.0094257
T  660  9 .8139993E+07   1255529E-02  .2165E+04 -.4058E+01   .9878558  .1553393 -.0032739
T  661  9 .8154059E+07   1253021E-02  .2177E+04  .5646E+02   .9855618  .1692104  .0059839
T  662  9 .8087941E+07   1249056E-02  .2132E+04  .9691E+02   .9871398  .1588192  .0182058
T  663  9 .8137750E+07   1252660E-02  .2205E+04 -.4678E+02   .9873777  .1582876  .0055059
T  664  9 .8131415E+07   1250907E-02  .2162E+04 -.6778E+02   .9848035  .1736456 -.0030524
T  665  9 .8223717E+07   1249701E-02  .2252E+04 -.3946E+02   .9825718  .1858417 -.0039469
T  666  9 .8134640E+07   1255407E-02  .2032E+04  .2017E+03   .9902663  .1316082  .0452987
T  667  9 .8087625E+07   1256328E-02  .2190E+04 -.2229E+02   .9860932  .1661891  .0011615
T  668  9 .8134233E+07   1252292E-02  .2185E+04 -.6280E+02   .9846595  .1744137 -.0050462
T  669  9 .8147698E+07   1251019E-02  .2190E+04  .1148E+03   .9846742  .1740160  .0116283
T  670  9 .8173342E+07   1252506E-02  .1986E+04  .7333E+02   .9892842  .1458097  .0075032
T  671  9 .8115093E+07   1255141E-02  .2199E+04  .7761E+02   .9853683  .1701560  .0098149
T  672  9 .8183562E+07   1251644E-02  .2196E+04 -.3875E+02   .9848469  .1732019 -.0088106
T  673  9 .8146482E+07   1252656E-02  .2321E+04  .2281E+02   .9815802  .1910124  .0038136
T  674  9 .8160741E+07   1250058E-02  .2291E+04  .1552E+03   .9827438  .1845224  .0128900
T  675  9 .8156656E+07   1253213E-02  .2322E+04  .2643E+02   .9819553  .1891108  .0009544
T  676  9 .8155220E+07   1251245E-02  .2164E+04 -.7999E+01   .9858685  .1675210 -.0003184
T  677  9 .8190606E+07   1249837E-02  .2205E+04  .2196E+02   .9836606  .1799839 -.0041864
T  678  9 .8135361E+07   1250691E-02  .2146E+04  .9442E+02   .9862552  .1643740  .0167907
T  679  9 .8145684E+07   1247759E-02  .2197E+04  .3063E+02   .9846170  .1747237 -.0010258
T  680  9 .8097218E+07   1252282E-02  .2167E+04  .1195E+03   .9869313  .1605705  .0135524
T  681  9 .8172172E+07   1254093E-02  .2263E+04 -.3659E+02   .9839599  .1782910 -.0059296
T  682  9 .8162759E+07   1249125E-02  .2167E+04  .1681E+01   .9852415  .1711132  .0044115
T  683  9 .8185315E+07   1252730E-02  .2174E+04  .2815E+02   .9850599  .1721533  .0045073
T  684  9 .8170202E+07   1250628E-02  .2170E+04 -.4497E+02   .9847587  .1738961 -.0032341
T  685  9 .8081341E+07   1247655E-02  .2084E+04  .1375E+03   .9875700  .1571789  .0004577
T  686  9 .8166354E+07   1255365E-02  .2208E+04  .3994E+02   .9840783  .1777050  .0032892
T  687  9 .8126865E+07   1251786E-02  .2254E+04  .2967E+01   .9837339  .1796223  .0018609
T  688  9 .8191145E+07   1250704E-02  .2184E+04 -.5444E+02   .9849973  .1725047 -.0047353
T  689  9 .8109745E+07   1252540E-02  .2189E+04 -.6710E+02   .9867474  .1621877 -.0049729
T  690  9 .8122008E+07   1248027E-02  .2153E+04 -.4444E+02   .9858835  .1672075 -.0086795
T  691  9 .8154870E+07   1256390E-02  .2201E+04 -.6932E+02   .9851342  .1713873 -.0117005
T  692  9 .8172953E+07   1253918E-02  .2142E+04  .2844E+02   .9858161  .1677872  .0037368
T  693  9 .8200374E+07   1250957E-02  .2210E+04  .5055E+00   .9850076  .1725075  .0010920
T  694  9 .8188602E+07   1252513E-02  .2238E+04 -.1953E+02   .9835847  .1799122  .0138795
T  695  9 .8157843E+07   1250669E-02  .2254E+04 -.5055E+02   .9845395  .1751523 -.0019331
T  696  9 .8096974E+07   1249861E-02  .2223E+04 -.2920E+02   .9840746  .1776941 -.0046975
T  697  9 .8158367E+07   1250788E-02  .2186E+04  .1620E+02   .9838569  .1789457  .0020087
T  698  9 .8154681E+07   1249158E-02  .2188E+04  .3962E+02   .9845845  .1747799  .0067296
T  699  9 .8095250E+07   1251135E-02  .2147E+04  .1639E+01   .9860694  .1662990 -.0034276
T  700  9 .8124427E+07   1253025E-02  .2261E+04  .3195E+02   .9835465  .1806393  .0023988
T  701  9 .8139985E+07   1249701E-02  .2296E+04 -.2992E+02   .9829624  .1838068 -.0001512
T  702  9 .8083172E+07   1248130E-02  .2276E+04  .1096E+02   .9833781  .1774301  .0385501
T  703  9 .8227410E+07   1253280E-02  .2174E+04 -.7847E+02   .9856095  .1685894 -.0123139
T  704  9 .8146043E+07   1251070E-02  .2355E+04 -.7182E+02   .9824605  .1861356 -.0111764
T  705  9 .8141487E+07   1248038E-02  .2324E+04  .2700E+02   .9807173  .1953501  .0056422
T  706  9 .8076822E+07   1247001E-02  .2165E+04  .6570E+01   .9853305  .1706567 -.0000999
T  707  9 .8123419E+07   1248609E-02  .2212E+04 -.2397E+02   .9840457  .1779148 -.0005598
T  708  9 .8169594E+07   1248762E-02  .2227E+04  .1184E+02   .9851730  .1715518  .0020283
T  709  9 .8103911E+07   1248878E-02  .2155E+04 -.5600E+02   .9864323  .1641680  .0003660
T  710  9 .8137896E+07   1253900E-02  .2210E+04  .1917E+02   .9852309  .1707364  .0130023
T  711  9 .8156188E+07   1255167E-02  .2212E+04 -.2857E+02   .9847223  .1741159 -.0023960
T  712  9 .8092073E+07   1256105E-02  .2199E+04 -.1534E+03   .9844213  .1739985 -.0252837
T  713  9 .8108633E+07   1253211E-02  .2220E+04  .3358E+02   .9855574  .1692432  .0057747
T  714  9 .8089190E+07   1247565E-02  .2152E+04 -.1703E+03   .9851502  .1707522 -.0179626
T  715  9 .8095909E+07   1249320E-02  .2192E+04  .6856E+02   .9853744  .1702656  .0068436
T  716  9 .8178783E+07   1255192E-02  .2134E+04 -.3341E+02   .9871736  .1594109 -.0087422
T  717  9 .8255156E+07   1256521E-02  .2217E+04 -.2669E+00   .9847313  .1740458  .0035064
T  718  9 .8154451E+07   1254985E-02  .2179E+04  .1873E+02   .9853893  .1702187  .0057874
T  719  9 .8150829E+07   1248806E-02  .2040E+04 -.1089E+02   .9862258  .1653688 -.0034519
T  720  9 .8211551E+07   1251420E-02  .2334E+04  .6741E+02   .9829381  .1838500  .0056447
T  721  9 .8158730E+07   1251202E-02  .2278E+04  .1065E+03   .9826357  .1846710  .0179909
T  722  9 .8201795E+07   1250483E-02  .2092E+04  .5782E+02   .9872358  .1592643 -.0005622
T  723  9 .8127825E+07   1248633E-02  .2249E+04  .9363E+00   .9849421  .1728756 -.0017540
T  724  9 .8125085E+07   1248562E-02  .2217E+04  .5596E+02   .9848130  .1735215 -.0058070
T  725  9 .8128927E+07   1252478E-02  .2161E+04  .1479E+03   .9857383  .1670724  .0201678
T  726  9 .8190022E+07   1250867E-02  .2140E+04  .2282E+02   .9853882  .1702745  .0040937
T  727  9 .8138592E+07   1249679E-02  .2144E+04 -.8991E+02   .9853696  .1699656 -.0125876
T  728  9 .8164124E+07   1249165E-02  .2143E+04  .3970E+01   .9865170  .1635300  .0064854
T  729  9 .8183419E+07   1250027E-02  .2155E+04 -.1860E+02   .9851231  .1718383 -.0020084
T  730  9 .8102169E+07   1255795E-02  .2260E+04 -.2578E+02   .9833949  .1814774  .0005966
T  731  9 .8179353E+07   1249457E-02  .2200E+04  .5876E+02   .9860685  .1662126  .0065043
T  732  9 .8044828E+07   1251334E-02  .2218E+04  .1832E+03   .9851710  .1701792  .0218445
T  733  9 .8161688E+07   1248160E-02  .2275E+04 -.1838E+02   .9835714  .1805121 -.0016209
T  734  9 .8240394E+07   1256773E-02  .2106E+04  .2242E+02   .9863904  .1643965 -.0027754
T  735  9 .8170150E+07   1249915E-02  .2191E+04 -.8034E+02   .9842714  .1764214 -.0092407
T  736  9 .8139391E+07   1249551E-02  .2084E+04 -.1889E+02   .9865851  .1631409 -.0059001
T  737  9 .8186468E+07   1256870E-02  .2205E+04 -.4543E+02   .9859450  .1670197 -.0041143
T  738  9 .8092195E+07   1248231E-02  .2202E+04  .2665E+02   .9864731  .1638982  .0028683
T  739  9 .8152885E+07   1254581E-02  .2260E+04  .9692E+01   .9835883  .1804207 -.0015278
T  740  9 .8051325E+07   1245686E-02  .2181E+04  .3432E+03   .9822474  .1650566  .0891421
T  741  9 .8168512E+07   1250788E-02  .2172E+04  .7905E+02   .9855531  .1688883  .0127217
T  742  9 .8169409E+07   1250780E-02  .2222E+04 -.5053E+02   .9843473  .1760629 -.0078877
T  743  9 .8125930E+07   1248567E-02  .2373E+04  .2827E+02   .9818684  .1895272 -.0037300
T  744  9 .8205296E+07   1255924E-02  .2132E+04  .5522E+02   .9855161  .1693950  .0079563
T  745  9 .8116382E+07   1247219E-02  .2209E+04 -.2041E+02   .9848287  .1735122  .0024267
T  746  9 .8095003E+07   1250672E-02  .2241E+04 -.1652E+02   .9836107  .1802918 -.0021822
T  747  9 .8133441E+07   1249449E-02  .2149E+04  .5076E+02   .9863377  .1646677  .0047510
T  748  9 .8180639E+07   1253406E-02  .2195E+04 -.5701E+02   .9853173  .1701451 -.0141555
T  749  9 .8143567E+07   1248566E-02  .2262E+04 -.5268E+02   .9829671  .1836398 -.0072194
T  750  9 .8181981E+07   1249991E-02  .2138E+04  .1139E+03   .9859983  .1659570  .0163002
T  751  9 .8149665E+07   1248600E-02  .2193E+04  .1996E+02   .9842412  .1768171  .0022261
T  752  9 .8163937E+07   1249695E-02  .2204E+04 -.1610E+01   .9857612  .1677678  .0113528
T  753  9 .8126658E+07   1251161E-02  .2153E+04 -.1977E+00   .9850977  .1719279  .0048273
T  754  9 .8165854E+07   1248807E-02  .2210E+04 -.8711E+01   .9842442  .1767323  .0053952
T  755  9 .8263342E+07   1253458E-02  .2161E+04  .2016E+02   .9855006  .1696474  .0028970
T  756  9 .8131464E+07   1252591E-02  .2160E+04 -.7396E+02   .9859057  .1670895 -.0084340
T  757  9 .8109920E+07   1249407E-02  .2258E+04 -.4376E+01   .9840941  .1776475 -.0003628
T  758  9 .8173301E+07   1251709E-02  .2276E+04  .1137E+03   .9817567  .1889379  .0213609
T  759  9 .8162949E+07   1250892E-02  .2151E+04 -.1535E+02   .9864868  .1636170 -.0085650
T  760  9 .8139067E+07   1248168E-02  .2177E+04  .2906E+02   .9851419  .1717158  .0030151
T  761  9 .8167715E+07   1249303E-02  .2227E+04 -.7136E+02   .9852671  .1703805 -.0148086
T  762  9 .8157755E+07   1249290E-02  .2263E+04  .9497E+01   .9841820  .1771384  .0027862
T  763  9 .8123672E+07   1252083E-02  .2224E+04 -.4728E+01   .9850345  .1723283  .0031668
T  764  9 .8210217E+07   1249942E-02  .2150E+04 -.6513E+02   .9853468  .1700191 -.0136110
T  765  9 .8122718E+07   1249657E-02  .1995E+04 -.3095E+03   .9888455  .1378886 -.0563140
T  766  9 .8128121E+07   1248316E-02  .2171E+04  .5709E+02   .9862487  .1651155  .0070956
T  767  9 .8102930E+07   1247622E-02  .2256E+04  .3568E+01   .9851260  .1718120 -.0027365
T  768  9 .8224000E+07   1250230E-02  .2229E+04  .1498E+02   .9845360  .1750949  .0055358
T  769  9 .8109235E+07   1249560E-02  .2198E+04 -.4666E+02   .9847792  .1737646 -.0039815
T  770  9 .8109588E+07   1247330E-02  .2151E+04 -.4510E+03   .9863674  .1618581 -.0296884
T  771  9 .8108361E+07   1255267E-02  .2277E+04 -.4743E+01   .9826297  .1855725  .0012852
T  772  9 .8090225E+07   1251138E-02  .2192E+04  .1075E+03   .9847846  .1729815  .0166333
T  773  9 .8155268E+07   1250772E-02  .2316E+04 -.1462E+03   .9834934  .1799709 -.0187410
T  774  9 .8178400E+07   1252434E-02  .2254E+04  .4068E+02   .9836295  .1801138  .0056517
T  775  9 .8154286E+07   1249719E-02  .2282E+04  .5578E+02   .9830579  .1830560  .0093650
T  776  9 .8174166E+07   1248714E-02  .2121E+04 -.6628E+00   .9859808  .1668190  .0036348
T  777  9 .8121927E+07   1247470E-02  .2278E+04 -.1399E+03   .9836460  .1797268 -.0117799
T  778  9 .8134383E+07   1249449E-02  .2112E+04  .3057E+01   .9886707  .1498413  .0088263
T  779  9 .8142900E+07   1254049E-02  .2142E+04  .2575E+01   .9860583  .1663958  .0012351
T  780  9 .8145116E+07   1248030E-02  .2309E+04  .1045E+02   .9831819  .1826173  .0020867
T  781  9 .8079528E+07   1248909E-02  .2258E+04 -.2652E+02   .9828333  .1844953 -.0003305
T  782  9 .8142352E+07   1252073E-02  .2286E+04  .5315E+01   .9825762  .1858400  .0027501
