============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  F(13.7 MeV) ==> Layer 1( 2.13 um) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 1980  9 .8200983E+07   2144010E-02 -.1480E+03 -.8423E+02   .9998346 -.0167549 -.0070807
T 1981  9 .8087544E+07   2144176E-02  .1296E+03  .2106E+03   .9991604 -.0054504  .0406062
T 1982  9 .8182438E+07   2135002E-02 -.1996E+03 -.2470E+03   .9996484 -.0154947 -.0215161
T 1983  9 .8192662E+07   2137226E-02 -.1257E+03  .1030E+03   .9999869 -.0042092 -.0029083
T 1984  9 .8135715E+07   2132514E-02  .1865E+03 -.1054E+03   .9997899  .0173777 -.0108702
T 1985  9 .8162188E+07   2130955E-02  .1906E+03 -.1695E+02   .9997684  .0137406 -.0165660
T 1986  9 .8211708E+07   2140786E-02  .2956E+02  .8180E+01   .9999567 -.0032435  .0087270
T 1987  9 .8228446E+07   2144618E-02 -.1392E+03 -.7367E+02   .9998902 -.0136827 -.0056825
T 1988  9 .8171313E+07   2133216E-02 -.2705E+02 -.2388E+02   .9999012 -.0137776  .0027750
T 1989  9 .8085364E+07   2143060E-02 -.3518E+02 -.1073E+03   .9999873 -.0032936 -.0038164
T 1990  9 .8099754E+07   2141239E-02 -.7380E+02 -.1131E+03   .9999012 -.0138442 -.0024227
T 1991  9 .8096313E+07   2139866E-02 -.7227E+02 -.2523E+02   .9999176 -.0120253  .0044847
T 1992  9 .8108835E+07   2142366E-02  .1346E+03 -.5610E+02   .9999215  .0102165 -.0072568
T 1993  9 .8178900E+07   2134811E-02  .1468E+01 -.6561E+02   .9999443 -.0063165 -.0084561
T 1994  9 .8122324E+07   2134320E-02  .5210E+02  .8557E+02   .9999936  .0035749 -.0001192
T 1995  9 .8181389E+07   2142552E-02 -.4405E+03  .2814E+02   .9996047 -.0281143 -.0003597
T 1996  9 .8167485E+07   2137478E-02  .9170E+02  .1479E+02   .9999600  .0068710 -.0057337
T 1997  9 .8106571E+07   2132196E-02  .1253E+02  .3926E+02   .9999863  .0046000  .0025143
T 1998  9 .8181830E+07   2131813E-02 -.8005E+02 -.1245E+03   .9998073 -.0084837 -.0177023
T 1999  9 .8150408E+07   2130110E-02 -.2919E+03  .3856E+02   .9994640 -.0286001  .0159318
T 2000  9 .8179367E+07   2143479E-02  .1145E+03 -.1132E+03   .9998757  .0122973 -.0098637
T 2001  9 .8217989E+07   2136487E-02  .7138E+01  .8818E+02   .9999402  .0046252  .0099097
T 2002  9 .8217681E+07   2134298E-02  .2514E+02 -.1954E+03   .9999873 -.0002425 -.0050328
T 2003  9 .8295182E+07   2135426E-02 -.1906E+02 -.5780E+02   .9999794  .0060166 -.0022336
T 2004  9 .8085582E+07   2139811E-02 -.1251E+03  .1916E+03   .9997879 -.0168071  .0119009
T 2005  9 .8115840E+07   2146275E-02 -.3546E+01  .6017E+02   .9999839  .0056477 -.0006042
T 2006  9 .8181436E+07   2130879E-02  .8768E+02  .3018E+03   .9994024  .0062941  .0339883
T 2007  9 .8144541E+07   2148176E-02 -.4410E+02 -.4849E+02   .9999399 -.0099931 -.0045011
T 2008  9 .8165433E+07   2131934E-02 -.1789E+03 -.1842E+03   .9997911 -.0138783 -.0150070
T 2009  9 .8192328E+07   2133744E-02 -.1176E+03 -.3415E+01   .9998170 -.0064969 -.0179936
T 2010  9 .8195672E+07   2132412E-02 -.4163E+02 -.7692E+02   .9999979 -.0011527 -.0017001
T 2011  9 .8099395E+07   2136419E-02  .1023E+03  .5867E+02   .9998722  .0159113 -.0015233
T 2012  9 .8236705E+07   2139493E-02  .1921E+03 -.1302E+03   .9995194  .0285595 -.0120572
T 2013  9 .8190107E+07   2131093E-02  .9891E+02 -.7783E+02   .9999477  .0053125 -.0087377
T 2014  9 .8262323E+07   2132058E-02  .4793E+02  .7151E+02   .9999900  .0018438  .0040694
T 2015  9 .8115931E+07   2136464E-02  .1483E+03 -.1340E+03   .9999442  .0067972 -.0080874
T 2016  9 .8048302E+07   2133724E-02  .4083E+02  .1813E+03   .9997346 -.0048479  .0225205
T 2017  9 .8155207E+07   2146616E-02 -.1488E+03  .7090E+02   .9998752 -.0035945  .0153858
T 2018  9 .8064863E+07   2138678E-02  .2359E+02  .5262E+02   .9999997 -.0004872  .0005278
T 2019  9 .8138470E+07   2146133E-02  .1029E+03 -.4175E+02   .9999712  .0071803 -.0024705
T 2020  9 .8169019E+07   2133462E-02  .2804E+03 -.1221E+03   .9997798  .0168227 -.0125415
T 2021  9 .8184901E+07   2131715E-02 -.4671E+03 -.1858E+03   .9994216 -.0277172 -.0197023
T 2022  9 .8172810E+07   2142800E-02 -.1832E+03  .2044E+03   .9997066 -.0186109  .0155050
T 2023  9 .8151585E+07   2142816E-02 -.6342E+02 -.2980E+02   .9999820 -.0058602 -.0013155
T 2024  9 .8245390E+07   2135820E-02  .1767E+03  .1164E+03   .9998154  .0080426  .0174495
T 2025  9 .8107451E+07   2130002E-02 -.1826E+03 -.4226E+03   .9969008 -.0382100 -.0687663
T 2026  9 .8114138E+07   2131191E-02  .6449E+02 -.2356E+02   .9999313  .0028579 -.0113679
T 2027  9 .8126647E+07   2136597E-02  .1406E+03 -.8541E+02   .9998812  .0116728 -.0100630
T 2028  9 .8150157E+07   2134281E-02 -.7657E+01 -.2237E+02   .9999442 -.0031199  .0100938
T 2029  9 .8101881E+07   2131136E-02 -.4171E+02  .4101E+03   .9995810 -.0001076  .0289449
T 2030  9 .8200367E+07   2132486E-02 -.9869E+02  .1968E+03   .9997910 -.0079147  .0188485
T 2031  9 .8206272E+07   2134353E-02 -.1415E+03  .6298E+02   .9994032 -.0327380  .0110219
T 2032  9 .8169187E+07   2130907E-02  .2369E+03  .1447E+02   .9999894  .0012793  .0044165
T 2033  9 .8215013E+07   2131614E-02  .4782E+02  .1519E+03   .9998999  .0031212  .0137997
T 2034  9 .8099411E+07   2138776E-02  .9920E+02 -.3294E+01   .9998443  .0173915 -.0029777
T 2035  9 .8193756E+07   2130898E-02 -.1092E+03  .7565E+01   .9999624 -.0055419  .0066747
T 2036  9 .8151913E+07   2136971E-02 -.1204E+03 -.7965E+02   .9998409 -.0175719 -.0030560
T 2037  9 .8187401E+07   2137046E-02  .1252E+03 -.8380E+01   .9997029  .0241291  .0034601
T 2038  9 .8140734E+07   2130616E-02  .1033E+03 -.1197E+03   .9998590  .0100038 -.0134896
T 2039  9 .8029944E+07   2138877E-02 -.1855E+03  .1049E+02   .9999735 -.0071534  .0013470
T 2040  9 .8130192E+07   2141536E-02  .7857E+02 -.3199E+02   .9999999  .0003821 -.0001601
T 2041  9 .8161499E+07   2132410E-02 -.1185E+02  .1866E+02   .9999909 -.0008606  .0041880
T 2042  9 .8133183E+07   2133289E-02  .2437E+02  .4860E+02   .9999893 -.0044604  .0012287
T 2043  9 .8211474E+07   2131101E-02  .1258E+03 -.2351E+03   .9997761  .0118916 -.0175033
T 2044  9 .8079618E+07   2139898E-02 -.6673E+01  .7944E+02   .9999773 -.0016997  .0065200
T 2045  9 .8137960E+07   2135401E-02  .2673E+03 -.1169E+03   .9999983 -.0018098  .0002394
T 2046  9 .8139351E+07   2135963E-02 -.5089E+02  .1651E+03   .9998308  .0006600  .0183855
T 2047  9 .8142533E+07   2135749E-02 -.1448E+03 -.1970E+02   .9998037 -.0196538 -.0025141
T 2048  9 .8308683E+07   2137025E-02 -.6172E+02 -.9545E+02   .9997789 -.0127957 -.0166843
T 2049  9 .8207941E+07   2131393E-02 -.1583E+03  .1034E+03   .9997864 -.0119677  .0168505
T 2050  9 .8161021E+07   2135891E-02  .3329E+02 -.1931E+03   .9998963 -.0012223 -.0143457
T 2051  9 .8163773E+07   2142794E-02 -.2052E+03  .3574E+03   .9991823 -.0225203  .0335780
T 2052  9 .8074463E+07   2144938E-02  .1284E+03  .3351E+03   .9996955  .0053574  .0240874
T 2053  9 .8193734E+07   2144220E-02 -.3151E+03 -.1504E+03   .9998212 -.0161510 -.0098369
T 2054  9 .8081905E+07   2139336E-02  .4444E+02 -.1754E+03   .9999149  .0062625 -.0114422
T 2055  9 .8219417E+07   2138370E-02 -.1834E+02 -.1513E+03   .9999913 -.0020281 -.0036443
T 2056  9 .8211453E+07   2140179E-02 -.6894E+02 -.1768E+03   .9998763 -.0032760 -.0153811
T 2057  9 .8079993E+07   2131683E-02  .6900E+02 -.2195E+02   .9999854  .0051321  .0017010
T 2058  9 .8186707E+07   2132783E-02 -.7907E+01 -.9546E+02   .9999791  .0064558 -.0003958
T 2059  9 .8132340E+07   2130202E-02 -.5031E+03  .3858E+02   .9997416 -.0210972  .0084669
T 2060  9 .8232784E+07   2136815E-02  .3416E+02  .5998E+01   .9999898 -.0028775 -.0034921
T 2061  9 .8128705E+07   2134237E-02  .2024E+03 -.2521E+02   .9998718  .0160087 -.0001872
T 2062  9 .8196348E+07   2141891E-02  .1588E+03  .1808E+02   .9996785  .0207335  .0145957
T 2063  9 .8157698E+07   2133549E-02 -.1456E+03 -.6079E+02   .9999711 -.0045172 -.0061158
T 2064  9 .8307450E+07   2133060E-02 -.1194E+03  .1808E+03   .9999388 -.0054044  .0096497
T 2065  9 .8102625E+07   2134001E-02  .8216E+02  .1106E+03   .9999825  .0055960  .0019174
T 2066  9 .8098051E+07   2146877E-02 -.9195E+01  .1549E+03   .9999827 -.0057977 -.0009557
T 2067  9 .8229202E+07   2135370E-02 -.5036E+01  .6156E+02   .9999638  .0054520 -.0065358
T 2068  9 .8269361E+07   2145264E-02 -.1251E+03  .1142E+03   .9998089 -.0150651  .0124568
T 2069  9 .8118302E+07   2140957E-02 -.1628E+02 -.1448E+01   .9999980 -.0018719  .0006663
T 2070  9 .8157307E+07   2143957E-02 -.3212E+02  .4234E+02   .9999902 -.0043927  .0006089
T 2071  9 .8140722E+07   2139863E-02  .2054E+02  .1904E+02   .9999802 -.0061203 -.0014460
T 2072  9 .8134132E+07   2132899E-02 -.6639E+02 -.9606E+02   .9999259 -.0069511 -.0099931
T 2073  9 .8138205E+07   2134915E-02 -.9618E+02  .3211E+02   .9999893 -.0010829  .0045007
T 2074  9 .8144808E+07   2133210E-02 -.1553E+03 -.1301E+03   .9998559 -.0134263 -.0103870
T 2075  9 .8188411E+07   2137030E-02 -.5470E+02  .8142E+02   .9999632 -.0065943  .0054892
T 2076  9 .8320461E+07   2131315E-02  .3142E+02 -.4582E+02   .9999301  .0014928 -.0117331
T 2077  9 .8197253E+07   2149683E-02 -.1971E+03  .9225E+02   .9999473 -.0085172  .0057350
T 2078  9 .8088786E+07   2140547E-02 -.6600E+02 -.2848E+02   .9999543 -.0027482 -.0091616
T 2079  9 .8076434E+07   2142934E-02 -.8375E+02 -.6802E+01   .9999493 -.0100561 -.0005609
T 2080  9 .8177511E+07   2134140E-02  .8134E+02  .1699E+03   .9999327  .0096659  .0064119
T 2081  9 .8050783E+07   2133978E-02 -.7788E+02 -.8636E+02   .9998792 -.0132797  .0080807
T 2082  9 .8188345E+07   2142365E-02  .5341E+02  .4118E+02   .9999647  .0082953  .0013633
T 2083  9 .8198162E+07   2135940E-02 -.1693E+02  .9600E+02   .9997294 -.0214326  .0090404
T 2084  9 .8131149E+07   2138726E-02  .8145E+02 -.1426E+03   .9999337  .0091228 -.0070199
T 2085  9 .8172206E+07   2146501E-02 -.2552E+03  .2260E+01   .9997335 -.0230602  .0010719
T 2086  9 .8131674E+07   2142064E-02 -.1935E+03 -.7818E+02   .9991830 -.0338233 -.0221212
T 2087  9 .8191086E+07   2134728E-02  .3848E+02  .6956E+02   .9998445  .0134817  .0113644
T 2088  9 .8210011E+07   2141600E-02  .3987E+02 -.1931E+02   .9999810  .0057039 -.0023436
T 2089  9 .8165760E+07   2139447E-02  .2733E+02 -.2745E+03   .9997560  .0026887 -.0219232
T 2090  9 .8147874E+07   2144087E-02 -.3304E+01 -.6340E+02   .9999999 -.0002012 -.0002523
T 2091  9 .8176812E+07   2132381E-02  .6816E+02  .3355E+02   .9999771 -.0057988  .0034930
T 2092  9 .8180200E+07   2143198E-02 -.1574E+02  .7436E+02   .9999614 -.0085586  .0019761
T 2093  9 .8034057E+07   2148593E-02 -.7265E+02 -.2745E+03   .9996793 -.0112469 -.0226893
T 2094  9 .8117311E+07   2133566E-02 -.1023E+03  .4404E+02   .9998092 -.0195357  .0000343
T 2095  9 .8189345E+07   2148387E-02 -.2309E+03 -.5258E+02   .9999311 -.0069977 -.0094236
T 2096  9 .8235098E+07   2133346E-02  .2389E+03 -.7290E+02   .9998712  .0158690 -.0024113
T 2097  9 .8111876E+07   2146055E-02  .1659E+03  .1455E+02   .9998860  .0140879  .0054317
T 2098  9 .8257217E+07   2130846E-02 -.2448E+03 -.1942E+03   .9998536 -.0142349 -.0094928
T 2099  9 .8040066E+07   2134598E-02 -.9623E+03  .5379E+03   .9986190 -.0480889  .0211570
T 2100  9 .8078488E+07   2144232E-02 -.9305E+02 -.4274E+02   .9999957 -.0017959 -.0023112
T 2101  9 .8188598E+07   2147963E-02 -.2028E+03  .8282E+02   .9998943 -.0117627  .0085504
T 2102  9 .8159327E+07   2131993E-02 -.1146E+03 -.2515E+02   .9998435 -.0159434 -.0076720
T 2103  9 .8175640E+07   2141411E-02 -.2954E+02 -.5249E+02   .9999995  .0004068 -.0008860
T 2104  9 .8177803E+07   2149011E-02 -.4296E+02  .6413E+02   .9999856 -.0015166  .0051412
T 2105  9 .8094545E+07   2145509E-02  .2392E+02 -.1037E+03   .9999677  .0022672 -.0077059
T 2106  9 .8092992E+07   2131661E-02 -.2055E+03 -.1083E+03   .9997853 -.0151979 -.0140842
T 2107  9 .8202211E+07   2130347E-02  .9176E+02  .8476E+02   .9997361  .0214007  .0083454
T 2108  9 .8173798E+07   2138013E-02  .7538E+02 -.9409E+02   .9998179  .0185346 -.0045370
T 2109  9 .8125908E+07   2135468E-02 -.2007E+03 -.6179E+02   .9995299 -.0305386  .0027168
T 2110  9 .8018197E+07   2133839E-02 -.5119E+03 -.6764E+03   .9941487 -.0728194 -.0797849
T 2111  9 .8172254E+07   2130193E-02  .7652E+02 -.1641E+02   .9999902  .0037425  .0023584
T 2112  9 .8051804E+07   2149511E-02 -.1631E+03 -.7142E+02   .9998576 -.0127372 -.0110693
T 2113  9 .8063316E+07   2142164E-02 -.1104E+03 -.5871E+02   .9999822 -.0040932 -.0043449
T 2114  9 .8153607E+07   2134599E-02  .7369E+01  .4989E+02   .9999694  .0075046  .0022216
T 2115  9 .8095847E+07   2132471E-02 -.3746E+01  .9582E+02   .9999261  .0076256  .0094703
T 2116  9 .8123916E+07   2130155E-02  .6063E+02 -.3066E+02   .9999159  .0067677 -.0110597
T 2117  9 .8150154E+07   2139551E-02 -.1199E+03  .7826E+02   .9996615 -.0191155  .0176515
T 2118  9 .8208451E+07   2146320E-02 -.2456E+03 -.4350E+02   .9998273 -.0182161 -.0036704
T 2119  9 .8159268E+07   2142588E-02  .1163E+03 -.7473E+02   .9999348  .0001276 -.0114184
T 2120  9 .8084102E+07   2146590E-02  .4393E+02 -.8384E+02   .9999690 -.0012097 -.0077833
T 2121  9 .8121504E+07   2134857E-02  .7670E+02  .5820E+02   .9998823  .0153064 -.0010235
T 2122  9 .8105839E+07   2140190E-02  .1594E+03 -.1553E+03   .9999334  .0107219 -.0042774
T 2123  9 .8133569E+07   2131286E-02 -.5047E+02  .5291E+02   .9999754  .0063821  .0029097
T 2124  9 .8275654E+07   2130580E-02  .2806E+02  .1194E+03   .9998539 -.0030110  .0168241
T 2125  9 .8244222E+07   2142270E-02 -.8498E+02 -.4556E+02   .9999144 -.0106699 -.0075776
T 2126  9 .8033895E+07   2150629E-02 -.1579E+03 -.2011E+02   .9999169 -.0121776  .0042333
T 2127  9 .8119972E+07   2132465E-02  .9412E+01  .1619E+02   .9999689 -.0076017 -.0020789
T 2128  9 .8151814E+07   2145609E-02  .2500E+03 -.3908E+02   .9992886  .0119330  .0357745
T 2129  9 .8211473E+07   2142554E-02 -.1635E+03  .5612E+02   .9999843 -.0023683  .0050840
T 2130  9 .8108243E+07   2147539E-02  .2170E+03  .4966E+02   .9997670  .0206983 -.0061334
T 2131  9 .8203035E+07   2132095E-02  .1776E+03  .9842E+02   .9999772  .0042891  .0052099
T 2132  9 .8221214E+07   2130374E-02 -.1786E+03 -.6453E+02   .9997691 -.0214768  .0006864
T 2133  9 .8140087E+07   2136759E-02  .4199E+02  .1272E+02   .9999917  .0010623 -.0039235
T 2134  9 .8057824E+07   2130002E-02 -.9996E+03 -.6503E+03   .9994005 -.0280870 -.0202413
T 2135  9 .8138256E+07   2146240E-02 -.3783E+02 -.1353E+03   .9998332 -.0055272 -.0174061
T 2136  9 .8243925E+07   2137101E-02  .7438E+02 -.4548E+02   .9999301  .0086055  .0081037
T 2137  9 .8172447E+07   2140880E-02 -.7945E+02  .2739E+03   .9997330 -.0175942  .0149759
T 2138  9 .8160825E+07   2142613E-02  .1969E+03  .1316E+03   .9999200  .0076951  .0100388
T 2139  9 .8079514E+07   2138763E-02  .2258E+02 -.2910E+03   .9995253  .0160848 -.0262779
T 2140  9 .8178296E+07   2133133E-02 -.1068E+03  .2495E+03   .9998994  .0026226  .0139389
T 2141  9 .8023646E+07   2138077E-02 -.5573E+02 -.7469E+02   .9999630 -.0082946 -.0022680
T 2142  9 .8245160E+07   2133993E-02  .1166E+03  .1646E+03   .9998558  .0113875  .0125966
T 2143  9 .8133857E+07   2142152E-02  .7043E+02  .6304E+01   .9996770  .0195430  .0162466
T 2144  9 .8223025E+07   2133988E-02  .6178E+01  .4648E+02   .9999947 -.0032491 -.0000226
T 2145  9 .8175670E+07   2139633E-02 -.8243E+02 -.1708E+03   .9998895 -.0051298 -.0139516
T 2146  9 .8136606E+07   2148699E-02  .2314E+02 -.2224E+02   .9999329  .0057513 -.0100524
T 2147  9 .8171155E+07   2130922E-02  .1336E+03 -.6847E+02   .9998245  .0165340 -.0088136
T 2148  9 .8063898E+07   2135811E-02 -.1607E+02 -.1038E+02   .9999153 -.0108565  .0071734
T 2149  9 .8179013E+07   2132333E-02  .8188E+02 -.3720E+02   .9999420  .0099555 -.0041024
T 2150  9 .8113425E+07   2146977E-02 -.1247E+03  .1144E+03   .9999532 -.0089308  .0037217
T 2151  9 .8124367E+07   2147592E-02 -.1128E+03  .1170E+03   .9999457 -.0075262  .0072079
T 2152  9 .8226045E+07   2130249E-02  .1302E+03 -.1069E+03   .9996865 -.0089633 -.0233792
T 2153  9 .8239189E+07   2138728E-02 -.5240E+02  .1405E+03   .9998671 -.0034747  .0159291
T 2154  9 .8128210E+07   2140837E-02 -.2228E+03 -.9829E+02   .9993792 -.0328979 -.0126090
T 2155  9 .8116281E+07   2149477E-02  .4567E+02 -.8553E+02   .9999129  .0100303 -.0085807
T 2156  9 .8193204E+07   2131852E-02 -.8672E+02  .2768E+02   .9992208 -.0354618  .0173275
T 2157  9 .8119814E+07   2141013E-02  .1609E+03  .8088E+01   .9999658  .0079153  .0024126
T 2158  9 .8164875E+07   2145733E-02  .4073E+02 -.2042E+03   .9998803  .0123109 -.0093758
T 2159  9 .8075315E+07   2135490E-02 -.7750E+02 -.1772E+03   .9993615 -.0036236 -.0355441
T 2160  9 .8034047E+07   2130756E-02 -.6889E+02  .1824E+03   .9997903  .0012026  .0204426
T 2161  9 .8127483E+07   2131041E-02  .1013E+03 -.1193E+03   .9996617  .0092962 -.0242904
T 2162  9 .8152436E+07   2136178E-02  .6001E+02  .4926E+02   .9999633  .0041442  .0075001
T 2163  9 .8137525E+07   2144614E-02  .8453E+02  .2051E+03   .9997529  .0209816  .0073487
T 2164  9 .8048131E+07   2140042E-02 -.1431E+03 -.1317E+02   .9999644 -.0080505 -.0025231
T 2165  9 .8151491E+07   2135025E-02 -.1210E+03 -.2064E+03   .9994714 -.0018594 -.0324584
T 2166  9 .8238605E+07   2130060E-02  .1648E+03  .1341E+03   .9998790  .0086336  .0129426
T 2167  9 .8129195E+07   2133921E-02  .1436E+03 -.6749E+02   .9999297  .0066921 -.0097866
T 2168  9 .8094956E+07   2133450E-02 -.6392E+02  .5949E+02   .9999988 -.0011543  .0010203
T 2169  9 .8130153E+07   2140059E-02 -.1565E+02 -.7888E+01   .9999912 -.0002082  .0041896
T 2170  9 .8062914E+07   2132196E-02 -.1646E+03 -.1183E+03   .9998565 -.0132417 -.0105679
T 2171  9 .8222715E+07   2132673E-02  .1093E+03  .1036E+03   .9999154 -.0079825  .0102711
T 2172  9 .8079340E+07   2139358E-02  .1947E+03  .2261E+02   .9998254  .0185549 -.0022103
T 2173  9 .8103545E+07   2141917E-02 -.3727E+02  .3401E+02   .9999857 -.0039923 -.0035618
T 2174  9 .8204352E+07   2148650E-02  .1404E+03  .6350E+02   .9997542  .0175817  .0135093
T 2175  9 .8096984E+07   2140885E-02 -.1663E+03  .4007E+02   .9997199 -.0235115  .0027040
T 2176  9 .8172919E+07   2131588E-02 -.1010E+03 -.1213E+03   .9999678  .0004284 -.0080189
T 2177  9 .8141718E+07   2135140E-02 -.3816E+02  .3206E+02   .9999237  .0079923 -.0094242
T 2178  9 .8228205E+07   2132290E-02  .6800E+02  .1842E+03   .9998673 -.0058142  .0152194
T 2179  9 .8164360E+07   2132515E-02  .9708E+02 -.2287E+03   .9996639 -.0013807 -.0258879
T 2180  9 .8120376E+07   2131182E-02  .1774E+03  .2090E+03   .9999454  .0054485  .0089174
T 2181  9 .8218915E+07   2130467E-02  .9831E+00 -.5182E+02   .9999807 -.0003109 -.0062099
T 2182  9 .8126801E+07   2141100E-02  .1563E+03  .6453E+02   .9999216  .0120451  .0034197
T 2183  9 .8059763E+07   2141000E-02 -.7064E+02 -.3957E+02   .9999908 -.0024225 -.0035260
T 2184  9 .8125833E+07   2147568E-02 -.7373E+02  .1334E+02   .9999965  .0001813  .0026332
T 2185  9 .8144784E+07   2133181E-02 -.1024E+03 -.6160E+02   .9999661 -.0078122 -.0025984
T 2186  9 .8063705E+07   2134976E-02  .4803E+01 -.1312E+03   .9997573 -.0093335 -.0199557
T 2187  9 .8166953E+07   2138646E-02  .3416E+02  .1158E+03   .9999655  .0019594  .0080760
T 2188  9 .8082775E+07   2146664E-02  .1706E+03  .1416E+03   .9996685  .0186731  .0177272
T 2189  9 .8118640E+07   2138859E-02 -.1083E+03  .9310E+02   .9998951 -.0139993  .0037238
T 2190  9 .8132074E+07   2140375E-02 -.1428E+03  .1598E+03   .9998433 -.0173593  .0034762
T 2191  9 .8168633E+07   2135539E-02 -.1076E+03  .3008E+02   .9999443 -.0103961  .0018015
T 2192  9 .8063656E+07   2140040E-02 -.9386E+02 -.4688E+03   .9993789 -.0084664 -.0342062
T 2193  9 .8134569E+07   2136355E-02 -.5632E+02 -.1841E+02   .9999796 -.0058873 -.0024785
T 2194  9 .8057579E+07   2141375E-02 -.8841E+02 -.1950E+03   .9998487 -.0039723 -.0169380
T 2195  9 .8129388E+07   2132800E-02 -.3630E+02  .7741E+02   .9998946 -.0101328  .0104022
T 2196  9 .8220492E+07   2133103E-02  .1066E+03 -.5197E+02   .9999297  .0092995  .0073556
T 2197  9 .8069358E+07   2148512E-02  .1041E+03  .1653E+02   .9997860  .0134875  .0156840
T 2198  9 .8205980E+07   2137637E-02 -.1230E+03  .2059E+03   .9998603 -.0025851  .0165112
T 2199  9 .8168088E+07   2139267E-02  .1821E+03 -.4468E+02   .9999304  .0102160 -.0058999
T 2200  9 .8195165E+07   2130674E-02  .1363E+02  .5089E+01   .9999991 -.0005356  .0012339
T 2201  9 .8213836E+07   2130235E-02 -.3661E+01  .1729E+03   .9999930 -.0019549  .0031898
T 2202  9 .8143020E+07   2136552E-02  .1174E+03  .1263E+03   .9998468  .0092022  .0148897
T 2203  9 .8027565E+07   2147140E-02  .3850E+03  .9831E+02   .9996443  .0265920 -.0020356
T 2204  9 .8078927E+07   2137713E-02 -.2188E+02  .5074E+02   .9999937 -.0003112  .0035286
T 2205  9 .8160830E+07   2139935E-02 -.4773E+02 -.1131E+03   .9999657 -.0081333  .0015867
T 2206  9 .8182973E+07   2137756E-02  .1423E+03 -.2884E+03   .9995855  .0110821 -.0265718
T 2207  9 .8166439E+07   2137381E-02  .7513E+02  .5182E+02   .9999783  .0065908  .0000686
T 2208  9 .8183733E+07   2140054E-02 -.2914E+02  .1117E+02   .9999210  .0050640  .0115012
T 2209  9 .8140315E+07   2132081E-02  .3530E+02 -.7989E+02   .9999664 -.0081990  .0000112
T 2210  9 .8178135E+07   2133871E-02 -.6073E+02  .7833E+02   .9999747  .0015267  .0069453
T 2211  9 .8196076E+07   2144768E-02 -.3423E+03  .2862E+03   .9995797 -.0135985  .0256019
T 2212  9 .8138662E+07   2149900E-02  .5299E+02  .1255E+03   .9999876  .0015391  .0047336
T 2213  9 .8111407E+07   2138686E-02  .9583E+02  .1145E+03   .9999193  .0114848  .0054240
T 2214  9 .8119916E+07   2143897E-02  .6472E+02  .5502E+02   .9999614  .0084564  .0023719
T 2215  9 .8232576E+07   2132597E-02 -.5788E+02 -.7658E+02   .9999766  .0016818 -.0066377
T 2216  9 .8120940E+07   2138038E-02  .5301E+02 -.1430E+02   .9999969  .0010517 -.0022612
T 2217  9 .8201597E+07   2132030E-02 -.2771E+02  .9375E+02   .9999515  .0005991  .0098311
T 2218  9 .8181522E+07   2141755E-02 -.7189E+02 -.6830E+02   .9999234 -.0097196 -.0076617
T 2219  9 .8053676E+07   2145743E-02  .1893E+03  .1737E+03   .9999534  .0054822  .0079513
T 2220  9 .8092383E+07   2137248E-02 -.2813E+03  .2225E+03   .9994450 -.0211154  .0257655
T 2221  9 .8123437E+07   2138912E-02 -.1750E+03  .1174E+01   .9999947 -.0025590  .0020065
T 2222  9 .8173299E+07   2136894E-02 -.1562E+03 -.8926E+02   .9999397 -.0065253 -.0088308
T 2223  9 .8232962E+07   2143732E-02  .8646E+02 -.6254E+02   .9999979  .0014254 -.0014722
T 2224  9 .8131161E+07   2136611E-02  .2398E+03  .3151E+03   .9988321  .0345721  .0337519
T 2225  9 .8148573E+07   2149562E-02 -.4904E+02 -.8538E+02   .9999635 -.0049255 -.0069842
T 2226  9 .8239552E+07   2130588E-02 -.7334E+02 -.1010E+03   .9997889 -.0167719  .0118652
T 2227  9 .8189318E+07   2141111E-02  .1316E+03 -.1080E+02   .9999602  .0013531 -.0088222
T 2228  9 .8217682E+07   2136026E-02 -.6063E+02 -.4310E+02   .9999468  .0085284 -.0058041
T 2229  9 .8117459E+07   2146828E-02  .5116E+02 -.1582E+03   .9999984 -.0015193  .0009344
T 2230  9 .8114612E+07   2146983E-02  .1365E+03 -.4164E+02   .9999277  .0102725 -.0062529
T 2231  9 .8063903E+07   2133853E-02  .4902E+02  .1862E+03   .9999572 -.0034675  .0085769
T 2232  9 .8102380E+07   2138053E-02 -.7141E+02 -.3062E+03   .9998109 -.0042758 -.0189721
T 2233  9 .8058609E+07   2130548E-02 -.1012E+03 -.7518E+02   .9998909 -.0120036 -.0086096
T 2234  9 .8161157E+07   2140231E-02  .4049E+01 -.5781E+02   .9997590  .0006311 -.0219428
