============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(500 keV) ==> Layer 1( 1846 A) ==========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 1146  2 .3731727E+06   1856422E-03 -.1016E+02  .4767E+02   .9991946 -.0382184 -.0122236
T 1147  2 .3918852E+06   1852453E-03  .7165E+02 -.6593E+02   .9835918  .0949692 -.1533882
T 1148  2 .3785637E+06   1855999E-03 -.5717E+02  .6563E+02   .9848783 -.0806111  .1533514
T 1149  2 .3711825E+06   1852023E-03  .3873E+02  .1276E+03   .9668242  .0909925  .2386865
T 1150  2 .3810502E+06   1846324E-03 -.2014E+03 -.1092E+03   .9943787 -.0979359 -.0402433
T 1151  2 .3758088E+06   1846457E-03  .4743E+02  .4493E+01   .9977338 -.0623808 -.0252175
T 1152  2 .3978653E+06   1848834E-03 -.1640E+02 -.8577E+02   .9999946  .0013996 -.0029700
T 1153  2 .3937444E+06   1846598E-03 -.4115E+02  .2857E+03   .9853576 -.1156097  .1253189
T 1154  2 .3829306E+06   1851146E-03  .3156E+03  .9455E+02   .9800742  .1454927  .1352273
T 1155  2 .3791769E+06   1850089E-03  .1118E+03  .2981E+02   .9737664  .1863872 -.1305329
T 1156  2 .3928074E+06   1854471E-03 -.1153E+03  .9513E+02   .9865124 -.0148402  .1630126
T 1157  2 .3917246E+06   1849968E-03 -.1679E+02  .6105E+02   .9982413 -.0541002  .0242360
T 1158  2 .3877475E+06   1854413E-03  .9093E+02  .6845E+02   .9980270  .0148070  .0610152
T 1159  2 .3657603E+06   1854081E-03 -.6998E+01 -.3530E+02   .9953680 -.0822936 -.0497012
T 1160  2 .3904147E+06   1851825E-03  .1956E+03 -.2522E+03   .9285602  .1383437 -.3444372
T 1161  2 .3850550E+06   1853881E-03  .4833E+01  .2202E+02   .9974130 -.0208361  .0687978
T 1162  2 .3774442E+06   1848014E-03 -.2437E+02 -.2700E+02   .9940357  .0554451 -.0939090
T 1163  2 .3851834E+06   1850200E-03 -.6330E+02  .1265E+03   .9865479 -.0746716  .1454212
T 1164  2 .3664740E+06   1854458E-03 -.4271E+03  .3534E+03   .9355014 -.1661880  .3117990
T 1165  2 .3718440E+06   1846272E-03  .4459E+02  .7129E+02   .9995327 -.0241413  .0187504
T 1166  2 .3888473E+06   1848764E-03  .8357E+02  .1029E+03   .9867165  .0792958  .1417842
T 1167  2 .3845973E+06   1849322E-03  .4552E+02  .1483E+03   .9961996  .0359132  .0793517
T 1168  2 .3811413E+06   1846784E-03 -.3909E+02  .9143E+02   .9891941 -.1114049  .0953097
T 1169  2 .3756263E+06   1857608E-03  .6581E+02  .1128E+03   .9903020 -.0782024  .1148317
T 1170  2 .3965599E+06   1854011E-03  .1197E+03 -.7989E+02   .9150992  .1078117 -.3885486
T 1171  2 .3790929E+06   1851103E-03 -.7813E+02  .1367E+03   .9802139 -.0813634  .1804457
T 1172  2 .3715706E+06   1846630E-03 -.7774E+02 -.5615E+02   .9927321 -.0977691 -.0701731
T 1173  2 .3899614E+06   1850578E-03  .4583E+02  .1152E+02   .9978597  .0625376  .0191073
T 1174  2 .3966858E+06   1852502E-03 -.1552E+03  .1036E+03   .9897995 -.1362225 -.0417166
T 1175  2 .3775870E+06   1861901E-03  .1228E+03 -.3226E+02   .9827929  .1838087  .0182325
T 1176  2 .3750847E+06   1848272E-03  .5046E+02 -.7140E+02   .9890159  .0787822 -.1250633
T 1177  2 .3765546E+06   1862164E-03  .2380E+02  .3655E+02   .9979897  .0452441  .0443791
T 1178  2 .3842666E+06   1858382E-03  .7397E+02 -.3135E+02   .9970869  .0619450 -.0445041
T 1179  2 .3794813E+06   1862391E-03  .2165E+03  .1745E+03   .9882872  .1423895  .0548969
T 1180  2 .3780572E+06   1846340E-03 -.1222E+02 -.9199E+02   .9944842 -.0470040 -.0937651
T 1181  2 .3865603E+06   1858559E-03 -.1190E+03  .7941E+02   .9481220 -.2946476  .1193627
T 1182  2 .3912023E+06   1854337E-03 -.3263E+02  .2767E+02   .9866627 -.0707676  .1465900
T 1183  2 .3897609E+06   1853510E-03 -.4432E+02 -.9015E+02   .9897749 -.0541666 -.1319531
T 1184  2 .3754683E+06   1855783E-03  .1452E+03  .3301E+00   .9979191  .0610462 -.0207562
T 1185  2 .3829364E+06   1850548E-03 -.4096E+02  .2720E+02   .9913865 -.0810229  .1028989
T 1186  2 .3845390E+06   1851836E-03  .1416E+03  .1102E+03   .9922835  .1100046  .0572046
T 1187  2 .3774324E+06   1847861E-03  .1757E+03 -.4153E+03   .8784793  .2600524 -.4008077
T 1188  2 .3829638E+06   1848507E-03  .2112E+03 -.3574E+02   .9871372  .1596535 -.0084194
T 1189  2 .3872761E+06   1848861E-03 -.6345E+02  .1526E+02   .9959281 -.0772387 -.0464910
T 1190  2 .3886439E+06   1856717E-03 -.5788E+02 -.1728E+02   .9955622 -.0911655 -.0233397
T 1191  2 .3760960E+06   1857153E-03  .5905E+02 -.3712E+03   .9629407  .0933988 -.2530256
T 1192  2 .3901504E+06   1847920E-03  .1397E+02 -.3463E+02   .9988952 -.0170957  .0437724
T 1193  2 .3620995E+06   1853757E-03 -.3830E+02  .6373E+03   .8349523 -.0708733  .5457395
T 1194  2 .3796278E+06   1851856E-03 -.4786E+02  .8530E+02   .9432987 -.2286702  .2406190
T 1195  2 .3829489E+06   1848444E-03 -.2972E+03 -.1674E+03   .8259914 -.5012486 -.2578526
T 1196  2 .3912762E+06   1858640E-03  .1326E+02  .5713E+02   .9995590 -.0017619  .0296427
T 1197  2 .3719118E+06   1856619E-03 -.4840E+02  .2544E+03   .9700392  .0610523  .2351522
T 1198  2 .3661427E+06   1855770E-03  .1330E+03  .5738E+02   .9951806  .0798279 -.0569477
T 1199  2 .3793879E+06   1849117E-03 -.1088E+03  .1690E+03   .9239145 -.3654940 -.1131202
T 1200  2 .3643174E+06   1857771E-03 -.1239E+02  .3931E+02   .9941617 -.0115545  .1072797
T 1201  2 .3892572E+06   1859900E-03 -.9312E+02 -.1476E+03   .9881564 -.0846675 -.1279778
T 1202  2 .3968460E+06   1846653E-03  .6739E+02 -.1306E+03   .9994130  .0223398  .0259743
T 1203  2 .3752236E+06   1852635E-03  .6363E+01  .5728E+02   .9989492  .0158606  .0429988
T 1204  2 .3744043E+06   1851570E-03 -.1538E+02  .3102E+02   .9992934  .0361882 -.0101543
T 1205  2 .3838133E+06   1857272E-03  .1310E+03  .3346E+02   .9918417  .1207600  .0408310
T 1206  2 .3856825E+06   1848431E-03 -.1254E+03  .2014E+02   .9874230 -.0260092  .1559467
T 1207  2 .3816891E+06   1852694E-03 -.1475E+03  .2989E+02   .9849147 -.1712879 -.0245653
T 1208  2 .3798260E+06   1851700E-03  .1089E+03  .7361E+02   .9950376  .0605370  .0789650
T 1209  2 .3796441E+06   1852972E-03  .9445E+02 -.4918E+03   .8644752  .0784326 -.4965189
T 1210  2 .3872306E+06   1855373E-03 -.2603E+02 -.1612E+01   .9999829 -.0033707  .0047690
T 1211  2 .3808719E+06   1850570E-03 -.8046E+02 -.6634E+02   .9889703 -.0849879 -.1213049
T 1212  2 .3774311E+06   1858338E-03  .2301E+01  .1161E+03   .9751223  .0690106  .2106515
T 1213  2 .3745077E+06   1858953E-03  .1706E+02 -.4646E+02   .9985939  .0006458 -.0530072
T 1214  2 .3708839E+06   1855850E-03  .9900E+02  .3956E+02   .9826306  .1618050 -.0908635
T 1215  2 .3768323E+06   1852484E-03  .2898E+03 -.1896E+02   .9516207  .3031557  .0501465
T 1216  2 .3850338E+06   1852396E-03 -.4277E+02  .6106E+02   .9996200  .0274508  .0025014
T 1217  2 .3852455E+06   1859003E-03  .3817E+02  .3790E+02   .9949122  .0959713  .0306462
T 1218  2 .3916714E+06   1855739E-03 -.6762E+02 -.3192E+02   .9980276 -.0626308  .0042740
T 1219  2 .3962199E+06   1852857E-03 -.6747E+02 -.1342E+03   .9861075 -.0589708 -.1552884
T 1220  2 .3789113E+06   1863058E-03 -.9664E+02 -.2196E+02   .9984340 -.0512470 -.0224333
T 1221  2 .3688240E+06   1854827E-03 -.2774E+03  .5567E+02   .9712777 -.2379469 -.0010069
T 1222  2 .3818129E+06   1855883E-03 -.9168E+02 -.2607E+02   .9943544 -.1037881 -.0220758
T 1223  2 .3768975E+06   1848474E-03 -.8919E+02 -.1916E+03   .9671396 -.1208175 -.2237053
T 1224  2 .3803982E+06   1846015E-03  .3971E+02  .1003E+03   .9883018  .0851394  .1265343
T 1225  2 .3831536E+06   1849784E-03 -.1633E+03  .7641E+02   .9878159 -.1514519  .0358072
T 1226  2 .3649713E+06   1849706E-03  .9934E+01  .1699E+03   .9783864  .0237766  .2054135
T 1227  2 .3774037E+06   1852163E-03  .1012E+02  .6120E+02   .9966245 -.0820095  .0037499
T 1228  2 .3801623E+06   1847832E-03 -.1477E+01  .1377E+03   .9762060 -.2085551  .0593847
T 1229  2 .3752542E+06   1855539E-03 -.2110E+02  .2085E+02   .9892041 -.0974345  .1094617
T 1230  2 .3918155E+06   1848976E-03  .2534E+02 -.1384E+03   .9943552  .0285342 -.1021933
T 1231  2 .3826953E+06   1854837E-03 -.9076E+02  .1788E+03   .9751459 -.1462676  .1664222
T 1232  2 .3735446E+06   1857626E-03  .1819E+02  .8220E+02   .9945484  .0148608  .1032116
T 1233  2 .3772229E+06   1847692E-03  .3172E+02  .5860E+02   .9986435 -.0486765  .0184891
T 1234  2 .3955438E+06   1855593E-03 -.1942E+03 -.6516E+02   .9582931 -.1990154 -.2051032
T 1235  2 .3899407E+06   1849985E-03  .5408E+02 -.2755E+02   .9993032  .0360270  .0097555
T 1236  2 .4057114E+06   1850250E-03 -.3369E+02  .4020E+01   .9999217 -.0122244 -.0026760
T 1237  2 .3906310E+06   1855450E-03 -.5873E+02  .7346E+02   .9941024 -.0889981  .0619664
T 1238  2 .3847663E+06   1850501E-03 -.1436E+03  .4665E+02   .9947646 -.0880099 -.0519384
T 1239  2 .3843614E+06   1853244E-03 -.1382E+02 -.5389E+02   .9981184 -.0402665 -.0462417
T 1240  2 .3631608E+06   1850865E-03  .4411E+03  .7559E+02   .8987300  .4144220  .1433138
T 1241  2 .3877858E+06   1846942E-03  .9237E+02 -.5925E+02   .9868455  .1128355 -.1157757
T 1242  2 .3897873E+06   1847246E-03 -.8081E+02 -.2948E+00   .9991597 -.0407075  .0047719
T 1243  2 .3908914E+06   1851415E-03 -.4247E+02 -.9792E+02   .9894514 -.0882503 -.1148820
T 1244  2 .3847790E+06   1848541E-03 -.2952E+02  .1063E+03   .9921085 -.1058766  .0671626
T 1245  2 .3832883E+06   1860234E-03 -.1207E+03 -.1939E+02   .9932681 -.0943890  .0671501
T 1246  2 .3730780E+06   1853847E-03 -.1092E+03 -.5094E+02   .9871509 -.1442689 -.0686993
T 1247  2 .3648030E+06   1859048E-03 -.5675E+03  .1061E+03   .8904843 -.4519648  .0525873
T 1248  2 .4071390E+06   1849894E-03 -.7187E+02  .1672E+03   .9902279 -.0153617  .1386097
T 1249  2 .3714559E+06   1859501E-03  .4383E+02  .6215E+02   .9996839 -.0141969 -.0207484
T 1250  2 .3673060E+06   1847858E-03  .7155E+01 -.2416E+02   .9903865  .0596593 -.1248013
T 1251  2 .3920561E+06   1853485E-03  .4507E+00 -.6929E+01   .9987240  .0313883 -.0395618
T 1252  2 .4040874E+06   1850877E-03 -.1202E+03 -.1031E+03   .9863472 -.1545243 -.0569328
T 1253  2 .3606335E+06   1846285E-03  .1869E+01  .1198E+02   .9924405  .0854010  .0881396
T 1254  2 .3671133E+06   1849206E-03  .6594E+02 -.1014E+02   .9958062  .0354814 -.0843270
T 1255  2 .3955442E+06   1846683E-03  .5380E+02  .7011E+02   .9888447  .1486727 -.0090933
T 1256  2 .3820966E+06   1846801E-03 -.2664E+03  .1034E+02   .9933136 -.1138816 -.0189488
T 1257  2 .3724210E+06   1846634E-03  .2974E+02 -.3976E+02   .9959100  .0826974 -.0363934
T 1258  2 .3803518E+06   1850956E-03  .1251E+03 -.1128E+02   .9924978  .1097226  .0539352
T 1259  2 .3801285E+06   1847490E-03 -.1258E+03 -.2118E+02   .9741896 -.2257285  .0011249
T 1260  2 .3862566E+06   1848061E-03 -.4506E+02  .1943E+03   .9611166 -.0638579  .2686577
T 1261  2 .3859354E+06   1856256E-03 -.5622E+02  .7243E+02   .9968088 -.0531670  .0595440
T 1262  2 .3915670E+06   1854688E-03 -.4604E+02 -.3171E+02   .9822138 -.1722946 -.0746365
T 1263  2 .3724801E+06   1862234E-03  .6616E+02 -.4001E+02   .9854884  .1274654 -.1120946
T 1264  2 .3781818E+06   1851809E-03  .4950E+02  .9172E+02   .9921155  .0056089  .1252017
T 1265  2 .3792902E+06   1855698E-03 -.1613E+03 -.2911E+01   .9724277 -.2308507  .0330490
T 1266  2 .3635494E+06   1849676E-03 -.5217E+02 -.1623E+02   .9992214  .0220182  .0327378
T 1267  2 .3893125E+06   1854095E-03 -.1294E+03 -.8990E+02   .9907718 -.1350693 -.0112902
T 1268  2 .7225229E+05   1856260E-03  .2162E+04  .6095E+04   .2696329  .3848048  .8827363
T 1269  2 .3707559E+06   1852370E-03  .5762E+02 -.8587E+00   .9912681  .1318611 -.0003582
T 1270  2 .3796039E+06   1856315E-03  .1905E+03  .7479E+01   .9734676  .2284309  .0134205
T 1271  2 .2556001E+06   1856027E-03 -.2812E+04  .2127E+03   .3464807 -.9265132  .1467120
T 1272  2 .3811511E+06   1860334E-03  .1084E+03 -.4823E+02   .9834659  .1798941 -.0208074
T 1273  2 .3799288E+06   1846877E-03  .7593E+01 -.5252E+02   .9968371 -.0260627 -.0750766
T 1274  2 .3746483E+06   1847926E-03  .3373E+02  .1052E+03   .9932395  .0231159  .1137587
T 1275  2 .3696819E+06   1852122E-03 -.7736E+02 -.3597E+03   .9338153 -.1055522 -.3418298
T 1276  2 .3751679E+06   1861507E-03 -.1935E+02 -.1343E+03   .9705825 -.0993737 -.2193044
T 1277  2 .3869589E+06   1849586E-03 -.1384E+03  .1144E+02   .9824330 -.1847505  .0263198
T 1278  2 .3754049E+06   1846276E-03  .1535E+02 -.3243E+00   .9975889  .0463281 -.0516722
T 1279  2 .3918960E+06   1860581E-03 -.1747E+03 -.6600E+02   .9720940 -.1703501 -.1612886
T 1280  2 .3916245E+06   1847536E-03 -.2146E+02 -.6737E+02   .9964534 -.0479604 -.0691403
T 1281  2 .3774278E+06   1852910E-03 -.5188E+02  .3286E+01   .9930099 -.1163783  .0196850
T 1282  2 .3667284E+06   1856174E-03 -.1098E+03 -.6227E+01   .9893458 -.1321022  .0611883
T 1283  2 .3730810E+06   1851964E-03  .7877E+02 -.1132E+03   .9835412 -.0422176 -.1756827
T 1284  2 .3821646E+06   1846610E-03 -.8204E+02 -.3202E+02   .9974243 -.0712477  .0082795
T 1285  2 .3815056E+06   1859798E-03  .1491E+02  .9905E+02   .9933691  .0180870  .1135369
T 1286  2 .3678558E+06   1850967E-03 -.2422E+02 -.1808E+03   .9865564 -.0457578 -.1568841
T 1287  2 .3819028E+06   1847182E-03 -.5666E+02  .9925E+02   .9957185 -.0697583  .0606498
T 1288  2 .3831875E+06   1846404E-03 -.7528E+02 -.2156E+02   .9987008 -.0508232  .0037105
T 1289  2 .3732956E+06   1852174E-03 -.5701E+02 -.1394E+02   .9992652 -.0380172  .0048793
T 1290  2 .3620980E+06   1850344E-03  .1304E+03 -.1873E+03   .9768970  .1631893 -.1379912
T 1291  2 .3948656E+06   1856532E-03  .2386E+02  .1650E+02   .9929646  .0496561 -.1074966
T 1292  2 .3747542E+06   1856101E-03 -.4231E+03  .2185E+03   .9243683 -.3542266  .1416570
T 1293  2 .3964436E+06   1846193E-03 -.6677E+02  .5128E+02   .9993042  .0021472 -.0372346
T 1294  2 .3700778E+06   1851346E-03 -.4640E+01 -.4158E+02   .9972838  .0708159 -.0202530
T 1295  2 .3615994E+06   1852261E-03 -.1048E+02 -.2140E+03   .9813857 -.1105384 -.1570460
T 1296  2 .3768764E+06   1855885E-03  .3146E+02  .1364E+03   .9889719  .1255550  .0785530
T 1297  2 .3770983E+06   1855085E-03  .1048E+03  .4816E+03   .8836263  .0700895  .4629168
T 1298  2 .3822926E+06   1856593E-03 -.8746E+02  .1209E+03   .9985436 -.0539316  .0014685
T 1299  2 .3912724E+06   1850344E-03  .1579E+02  .6804E+01   .9985871  .0017125 -.0531111
T 1300  2 .3785772E+06   1849300E-03  .3302E+03  .1941E+03   .7618489  .5289347  .3739175
T 1301  2 .3840655E+06   1851964E-03  .1948E+03 -.9085E+02   .9788801  .1719948 -.1105062
T 1302  2 .3986967E+06   1858521E-03  .1456E+03  .1243E+03   .9858162  .1215236  .1157516
T 1303  2 .3718119E+06   1854753E-03 -.1227E+03 -.1972E+03   .9672348 -.1214020 -.2229760
T 1304  2 .3956377E+06   1853886E-03 -.7393E+02 -.3912E+02   .9986915 -.0307252 -.0408810
T 1305  2 .3855762E+06   1856789E-03  .1852E+02 -.5126E+00   .9973675  .0594923  .0414582
T 1306  2 .3959603E+06   1864317E-03 -.5567E+02 -.1251E+03   .9678256  .0135444 -.2512571
T 1307  2 .3811859E+06   1850036E-03  .2383E+03  .4695E+03   .6962453  .3136279  .6456625
T 1308  2 .3496576E+06   1846762E-03 -.1133E+04  .2091E+03   .7546765 -.6504933  .0855679
T 1309  2 .3758396E+06   1852667E-03  .1820E+03  .1626E+03   .9593014  .0434081  .2790280
T 1310  2 .3809010E+06   1855121E-03 -.1344E+02 -.1577E+02   .9986515 -.0518940 -.0014717
T 1311  2 .3837793E+06   1849442E-03 -.1688E+03 -.2350E+02   .9793041 -.2017821 -.0157286
T 1312  2 .3714075E+06   1854785E-03  .1751E+03  .7066E+02   .9744732  .2196132  .0466058
T 1313  2 .3895400E+06   1850111E-03 -.1595E+03  .9262E+02   .9883997 -.1498796  .0245386
T 1314  2 .3800468E+06   1849028E-03 -.3893E+02 -.2989E+03   .9647416 -.0616174 -.2558848
T 1315  2 .3985550E+06   1849130E-03 -.9911E+02  .2045E+02   .9892814 -.1411806 -.0372873
T 1316  2 .3705338E+06   1852403E-03 -.1845E+02 -.2718E+02   .9969200 -.0262577 -.0738988
T 1317  2 .3871792E+06   1853639E-03 -.4389E+00  .3510E+02   .9988331  .0302441  .0376540
T 1318  2 .3763573E+06   1852819E-03  .4067E+02 -.2752E+01   .9975319  .0701550  .0028882
T 1319  2 .3974789E+06   1860821E-03 -.1599E+02 -.9657E+02   .9925783 -.0196363 -.1200117
T 1320  2 .3727853E+06   1848532E-03  .9574E+02 -.2155E+02   .9919532  .1070933  .0675266
T 1321  2 .3626590E+06   1851367E-03 -.2208E+03  .1398E+03   .9669851 -.2264356  .1169048
T 1322  2 .3732620E+06   1854730E-03  .2448E+00  .6239E+02   .9937593 -.0463481  .1014610
T 1323  2 .3877415E+06   1855770E-03 -.8885E+02  .1009E+03   .9861742 -.1438877  .0821991
T 1324  2 .3817280E+06   1847587E-03  .1956E+03 -.4668E+02   .9912724  .0438417 -.1243256
T 1325  2 .4028031E+06   1848895E-03 -.8039E+02 -.2624E+02   .9994693 -.0269788 -.0182550
T 1326  2 .3805989E+06   1849906E-03 -.2773E+02 -.8512E+02   .9823382 -.0357331 -.1836706
T 1327  2 .3837211E+06   1854768E-03  .1217E+02 -.1308E+03   .9922856 -.0241179 -.1216046
T 1328  2 .3819259E+06   1848244E-03 -.6904E+02 -.1064E+03   .9919132 -.0790903 -.0992620
T 1329  2 .3765668E+06   1852938E-03  .8035E+02 -.5351E+02   .9961700  .0387520 -.0783807
T 1330  2 .3710159E+06   1847499E-03 -.2845E+03 -.2230E+03   .9653390 -.2163531 -.1459862
T 1331  2 .3719211E+06   1854461E-03  .1556E+02  .3454E+02   .9951488 -.0960506 -.0212869
T 1332  2 .3824311E+06   1856827E-03  .5342E+02 -.2753E+02   .9894661  .0329129 -.1409740
T 1333  2 .3868238E+06   1848034E-03 -.7460E+01 -.2173E+02   .9980030  .0597527  .0204825
T 1334  2 .3814846E+06   1856716E-03  .5381E+03 -.4789E+03   .9591214  .2572442 -.1179469
T 1335  2 .3909182E+06   1858766E-03  .2301E+02 -.1303E+03   .9942178 -.0282786 -.1035923
T 1336  2 .3813344E+06   1861951E-03  .4169E+02  .1803E+02   .9579096  .2484181  .1438667
T 1337  2 .3775997E+06   1859767E-03  .2485E+03 -.7262E+02   .9888136  .1471388  .0244524
T 1338  2 .3768796E+06   1847947E-03 -.3835E+02  .2153E+02   .9902328 -.0009538 -.1394206
T 1339  2 .3973707E+06   1859637E-03 -.1197E+03 -.1486E+03   .9777711 -.1426803 -.1536425
T 1340  2 .3952797E+06   1849239E-03  .3207E+03  .2239E+03   .9606952  .1959948  .1965981
T 1341  2 .3958066E+06   1852122E-03  .5697E+02 -.7589E+01   .9974118  .0545511 -.0468391
T 1342  2 .3748938E+06   1847531E-03 -.6278E+01  .1095E+02   .9507158 -.2628193  .1645161
T 1343  2 .3883789E+06   1850415E-03  .6782E+02 -.5824E+02   .9954277  .0902015 -.0314235
T 1344  2 .3845409E+06   1861228E-03 -.1501E+03  .1644E+02   .9922710 -.1218095  .0236782
T 1345  2 .3674674E+06   1853317E-03  .4869E+02 -.3087E+02   .9997078  .0140225  .0196903
T 1346  2 .3828495E+06   1857294E-03  .3862E+01  .6109E+02   .9988017 -.0438200  .0217921
T 1347  2 .3777373E+06   1848111E-03 -.1283E+02  .1090E+03   .9922826 -.0438367  .1159897
T 1348  2 .3914910E+06   1848842E-03 -.8074E+02  .2413E+02   .9738375 -.2145220  .0749718
T 1349  2 .3983113E+06   1851996E-03  .7189E+02  .1106E+03   .9899025  .0211814  .1401587
T 1350  2 .3797549E+06   1850116E-03 -.6972E+02  .5998E+02   .9979053 -.0281598  .0582414
T 1351  2 .3876224E+06   1847956E-03  .1486E+01  .4850E+01   .9999003  .0003547 -.0141191
T 1352  2 .3973685E+06   1851502E-03  .9563E+02  .6307E+02   .9418246  .1542843  .2986012
T 1353  2 .3914467E+06   1846171E-03 -.6039E+01 -.1313E+02   .9986098 -.0502847  .0158076
T 1354  2 .3598253E+06   1853155E-03  .1959E+02  .3579E+02   .9964925  .0606494  .0576579
T 1355  2 .3660925E+06   1849403E-03 -.4671E+02  .7993E+02   .9966800 -.0734582  .0351110
T 1356  2 .3720297E+06   1851253E-03 -.1086E+03  .6588E+02   .9929079 -.0479880  .1087710
T 1357  2 .4071714E+06   1848638E-03 -.8634E+02 -.4502E+02   .9986535 -.0484544 -.0185299
T 1358  2 .3760474E+06   1850475E-03 -.3329E+02  .5792E+02   .9733587 -.1343558  .1857991
T 1359  2 .4028692E+06   1847169E-03  .5748E+02 -.6598E+02   .9993056  .0266959 -.0259934
T 1360  2 .3814665E+06   1855545E-03 -.2086E+02 -.4833E+02   .9899713  .0874990 -.1109090
T 1361  2 .3808566E+06   1857984E-03  .2628E+02 -.4920E+02   .8859925 -.1980595 -.4192728
T 1362  2 .3784758E+06   1852089E-03 -.3354E+03 -.1958E+03   .9270905 -.3240706 -.1883655
T 1363  2 .3855809E+06   1863187E-03  .2177E+02 -.2592E+02   .9973512  .0245261  .0684762
T 1364  2 .3691017E+06   1857218E-03  .2505E+01 -.1473E+02   .9968234  .0549574 -.0576441
T 1365  2 .3699316E+06   1849304E-03 -.8958E+02  .4056E+02   .9993960 -.0316305  .0143903
T 1366  2 .3850145E+06   1847888E-03 -.1145E+02  .3020E+03   .9735842  .0568227  .2211445
T 1367  2 .4012273E+06   1854215E-03 -.5461E+02 -.1353E+02   .9982884 -.0263971 -.0521866
T 1368  2 .3878079E+06   1846532E-03  .7020E+01 -.7938E+02   .9859424  .1457311  .0817312
T 1369  2 .3873230E+06   1849429E-03  .2105E+03  .8705E+02   .9688134  .2406900  .0588979
T 1370  2 .3757529E+06   1846444E-03 -.1767E+02 -.1507E+03   .9945370 -.0918189 -.0496522
T 1371  2 .3703295E+06   1846982E-03 -.3902E+02 -.2476E+03   .9949764  .0093505 -.0996724
T 1372  2 .3907972E+06   1857558E-03 -.2633E+01  .1003E+02   .9551675  .2936680 -.0376064
T 1373  2 .3877330E+06   1856685E-03 -.5847E+02  .4721E+02   .9984154 -.0439848  .0350996
T 1374  2 .3830146E+06   1849996E-03  .4073E+01 -.3185E+02   .9997495  .0012078 -.0223510
T 1375  2 .3736225E+06   1854304E-03  .1061E+03  .5269E+02   .9498013  .1376716 -.2809343
T 1376  2 .3804582E+06   1850030E-03  .5375E+02 -.7311E+02   .9990592  .0201943 -.0383776
T 1377  2 .3821186E+06   1848328E-03  .1035E+03  .1100E+02   .9899562  .1190776 -.0762051
T 1378  2 .3890446E+06   1852035E-03 -.2683E+02 -.5032E+02   .9798825  .0731599  .1856825
T 1379  2 .3766991E+06   1850666E-03 -.2325E+02  .4056E+02   .9999005  .0055264  .0129756
T 1380  2 .3727142E+06   1847645E-03 -.2001E+03 -.3664E+02   .9235818 -.3734909 -.0866094
T 1381  2 .3943301E+06   1847814E-03  .4300E+02 -.2323E+02   .9977770  .0666070  .0021336
T 1382  2 .3898002E+06   1855599E-03  .7533E+02 -.8284E+02   .9969074  .0162993 -.0768763
T 1383  2 .4012775E+06   1847080E-03  .7362E+02 -.3862E+02   .9796772  .1869763 -.0726113
T 1384  2 .3756486E+06   1853170E-03 -.2724E+02 -.6863E+01   .9986199  .0280099  .0444265
T 1385  2 .3786066E+06   1853165E-03  .1746E+02 -.6040E+02   .9988515  .0469186 -.0097153
T 1386  2 .3826214E+06   1850931E-03  .8447E+02  .1010E+03   .9840926  .1245538  .1266808
T 1387  2 .3939558E+06   1853724E-03 -.2681E+03  .3259E+02   .9862053 -.1637982 -.0238582
T 1388  2 .3787607E+06   1848545E-03 -.9948E+02  .5009E+02   .8810907 -.4061292  .2423595
T 1389  2 .3846834E+06   1852044E-03 -.4497E+02  .6795E+02   .9955907 -.0890878  .0293684
T 1390  2 .3939777E+06   1849330E-03  .1610E+03 -.1017E+03   .9626501  .1711448 -.2097958
T 1391  2 .3908767E+06   1847845E-03  .3257E+02  .1377E+03   .9854509  .1226113  .1176992
T 1392  2 .3954292E+06   1854389E-03  .1606E+03  .1134E+03   .9924620  .1140309  .0449020
T 1393  2 .2141872E+06   1853307E-03 -.3670E+04 -.5182E+03   .3517019 -.9242366  .1486356
T 1394  2 .3952972E+06   1860708E-03 -.1129E+02 -.5514E+02   .9895697  .0453508  .1367302
T 1395  2 .3924278E+06   1854606E-03  .1752E+02 -.1324E+03   .9870945  .0422245 -.1544719
T 1396  2 .3831264E+06   1847881E-03  .2399E+01  .4745E+02   .9989692 -.0172351 -.0419951
T 1397  2 .3896116E+06   1846416E-03  .5555E+02 -.5269E+02   .9742194 -.0687298 -.2148786
T 1398  2 .3869057E+06   1849218E-03 -.2329E+02  .4847E+02   .9992104 -.0382258 -.0108379
T 1399  2 .3744290E+06   1850089E-03 -.2971E+02 -.1092E+03   .9864464  .1589303  .0408012
T 1400  2 .3875708E+06   1857138E-03 -.9901E+02 -.1200E+03   .9945696 -.0203488 -.1020645
T 1401  2 .3926909E+06   1852589E-03  .3461E+02 -.5066E+02   .9989197 -.0210353 -.0414350
